 0.18183	   194	  -3186.38
 0.18258	   195	  -3205.25
 0.18332	   196	  -3224.12
 0.18406	   197	  -3242.99
 0.18480	   198	  -3261.85
 0.18581	   199	  -3280.72
 0.18678	   200	  -3299.59
 0.18768	   201	  -3318.46
 0.18849	   202	  -3337.33
 0.18923	   203	  -3356.19
 0.18997	   204	  -3375.06
 0.19071	   205	  -3393.93
 0.19144	   206	  -3412.80
 0.19251	   207	  -3431.67
 0.19374	   208	  -3450.53
 0.19476	   209	  -3469.40
 0.19567	   210	  -3488.27
 0.19656	   211	  -3507.14
 0.19737	   212	  -3526.00
 0.19808	   213	  -3544.87
 0.19881	   214	  -3563.74
 0.19951	   215	  -3582.61
 0.20022	   216	  -3601.48
 0.20094	   217	  -3620.34
 0.20166	   218	  -3639.21
 0.20238	   219	  -3658.08
 0.20310	   220	  -3676.95
 0.20381	   221	  -3695.82
 0.20453	   222	  -3714.68
 0.20559	   223	  -3733.55
 0.20665	   224	  -3752.42
 0.20761	   225	  -3771.29
 0.20844	   226	  -3790.16
 0.20936	   227	  -3809.02
 0.21022	   228	  -3827.89
 0.21109	   229	  -3846.76
 0.21197	   230	  -3865.63
 0.21285	   231	  -3884.50
 0.21373	   232	  -3903.36
 0.21463	   233	  -3922.23
 0.21545	   234	  -3941.10
 0.21623	   235	  -3959.97
 0.21699	   236	  -3978.84
 0.21772	   237	  -3997.70
 0.21875	   238	  -4016.57
 0.21991	   239	  -4035.44
 0.22092	   240	  -4054.31
 0.22170	   241	  -4073.18
 0.22244	   242	  -4092.04
 0.22315	   243	  -4110.91
 0.22391	   244	  -4129.78
 0.22465	   245	  -4148.65
 0.22544	   246	  -4167.52
 0.22624	   247	  -4186.38
 0.22706	   248	  -4205.25
 0.22782	   249	  -4224.12
 0.22857	   250	  -4242.99
 0.22940	   251	  -4261.86
 0.23029	   252	  -4280.72
 0.23118	   253	  -4299.59
 0.23227	   254	  -4318.46
 0.23320	   255	  -4337.33
 0.23407	   256	  -4356.20
 0.23517	   257	  -4375.06
 0.23610	   258	  -4393.93
 0.23692	   259	  -4412.80
 0.23778	   260	  -4431.67
 0.23864	   261	  -4450.53
 0.23949	   262	  -4469.40
 0.24040	   263	  -4488.27
 0.24121	   264	  -4507.14
 0.24196	   265	  -4526.01
 0.24271	   266	  -4544.87
 0.24344	   267	  -4563.74
 0.24420	   268	  -4582.61
 0.24522	   269	  -4601.48
 0.24631	   270	  -4620.35
 0.24728	   271	  -4639.21
 0.24819	   272	  -4658.08
 0.24906	   273	  -4676.95
 0.24994	   274	  -4695.82
 0.25088	   275	  -4714.69
 0.25178	   276	  -4733.55
 0.25266	   277	  -4752.42
 0.25354	   278	  -4771.29
 0.25441	   279	  -4790.16
 0.25530	   280	  -4809.03
 0.25622	   281	  -4827.89
 0.25711	   282	  -4846.76
 0.25798	   283	  -4865.63
 0.25913	   284	  -4884.50
 0.26009	   285	  -4903.37
 0.26099	   286	  -4922.23
 0.26191	   287	  -4941.10
 0.26268	   288	  -4959.97
 0.26342	   289	  -4978.84
 0.26417	   290	  -4997.71
 0.26490	   291	  -5016.57
 0.26574	   292	  -5035.44
 0.26652	   293	  -5054.31
 0.26726	   294	  -5073.18
 0.26799	   295	  -5092.05
 0.26875	   296	  -5110.91
 0.26949	   297	  -5129.78
 0.27023	   298	  -5148.65
 0.27102	   299	  -5167.52
 0.27195	   300	  -5186.39
 0.27286	   301	  -5205.25
 0.27374	   302	  -5224.12
 0.27462	   303	  -5242.99
 0.27550	   304	  -5261.86
 0.27640	   305	  -5280.73
 0.27730	   306	  -5299.59
 0.27818	   307	  -5318.46
 0.27906	   308	  -5337.33
 0.27993	   309	  -5356.20
 0.28075	   310	  -5375.07
 0.28158	   311	  -5393.93
 0.28249	   312	  -5412.80
 0.28338	   313	  -5431.67
 0.28426	   314	  -5450.54
 0.28524	   315	  -5469.40
 0.28617	   316	  -5488.27
 0.28704	   317	  -5507.14
 0.28790	   318	  -5526.01
 0.28878	   319	  -5544.88
 0.28966	   320	  -5563.74
 0.29057	   321	  -5582.61
 0.29146	   322	  -5601.48
 0.29236	   323	  -5620.35
 0.29325	   324	  -5639.22
 0.29415	   325	  -5658.08
 0.29544	   326	  -5676.95
 0.29644	   327	  -5695.82
 0.29735	   328	  -5714.69
 0.29823	   329	  -5733.56
 0.29912	   330	  -5752.42
 0.30000	   331	  -5771.29
 0.30088	   332	  -5790.16
 0.30176	   333	  -5809.03
 0.30270	   334	  -5827.90
 0.30358	   335	  -5846.76
 0.30447	   336	  -5865.63
 0.30539	   337	  -5884.50
 0.30630	   338	  -5903.37
 0.30718	   339	  -5922.24
 0.30806	   340	  -5941.10
 0.30894	   341	  -5959.97
 0.30982	   342	  -5978.84
 0.31069	   343	  -5997.71
 0.31147	   344	  -6016.58
 0.31222	   345	  -6035.44
 0.31308	   346	  -6054.31
 0.31395	   347	  -6073.18
 0.31482	   348	  -6092.05
 0.31572	   349	  -6110.92
 0.31650	   350	  -6129.78
 0.31726	   351	  -6148.65
 0.31800	   352	  -6167.52
 0.31874	   353	  -6186.39
 0.31947	   354	  -6205.26
 0.32024	   355	  -6224.12
 0.32100	   356	  -6242.99
 0.32173	   357	  -6261.86
 0.32246	   358	  -6280.73
 0.32338	   359	  -6299.60
 0.32429	   360	  -6318.46
 0.32508	   361	  -6337.33
 0.32588	   362	  -6356.20
 0.32664	   363	  -6375.07
 0.32751	   364	  -6393.94
 0.32831	   365	  -6412.80
 0.32906	   366	  -6431.67
 0.32979	   367	  -6450.54
 0.33052	   368	  -6469.41
 0.33125	   369	  -6488.27
 0.33198	   370	  -6507.14
 0.33270	   371	  -6526.01
 0.33346	   372	  -6544.88
 0.33419	   373	  -6563.75
 0.33493	   374	  -6582.61
 0.33568	   375	  -6601.48
 0.33645	   376	  -6620.35
 0.33719	   377	  -6639.22
 0.33793	   378	  -6658.09
 0.33867	   379	  -6676.95
 0.33941	   380	  -6695.82
 0.34015	   381	  -6714.69
 0.34091	   382	  -6733.56
 0.34165	   383	  -6752.43
 0.34241	   384	  -6771.29
 0.34327	   385	  -6790.16
 0.34414	   386	  -6809.03
 0.34490	   387	  -6827.90
 0.34603	   388	  -6846.77
 0.34700	   389	  -6865.63
 0.34792	   390	  -6884.50
 0.34872	   391	  -6903.37
 0.34946	   392	  -6922.24
 0.35017	   393	  -6941.11
 0.35091	   394	  -6959.97
 0.35167	   395	  -6978.84
 0.35240	   396	  -6997.71
 0.35321	   397	  -7016.58
 0.35407	   398	  -7035.45
 0.35497	   399	  -7054.31
 0.35582	   400	  -7073.18
 0.35661	   401	  -7092.05
 0.35736	   402	  -7110.92
 0.35820	   403	  -7129.79
 0.35901	   404	  -7148.65
 0.35977	   405	  -7167.52
 0.36052	   406	  -7186.39
 0.36126	   407	  -7205.26
 0.36200	   408	  -7224.13
 0.36275	   409	  -7242.99
 0.36351	   410	  -7261.86
 0.36439	   411	  -7280.73
 0.36530	   412	  -7299.60
 0.36622	   413	  -7318.47
 0.36710	   414	  -7337.33
 0.36797	   415	  -7356.20
 0.36885	   416	  -7375.07
 0.36971	   417	  -7393.94
 0.37051	   418	  -7412.81
 0.37125	   419	  -7431.67
 0.37199	   420	  -7450.54
 0.37276	   421	  -7469.41
 0.37350	   422	  -7488.28
 0.37428	   423	  -7507.14
 0.37506	   424	  -7526.01
 0.37584	   425	  -7544.88
 0.37658	   426	  -7563.75
 0.37731	   427	  -7582.62
 0.37804	   428	  -7601.48
 0.37877	   429	  -7620.35
 0.37949	   430	  -7639.22
 0.38022	   431	  -7658.09
 0.38096	   432	  -7676.96
 0.38175	   433	  -7695.82
 0.38251	   434	  -7714.69
 0.38326	   435	  -7733.56
 0.38400	   436	  -7752.43
 0.38492	   437	  -7771.30
 0.38584	   438	  -7790.16
 0.38675	   439	  -7809.03
 0.38763	   440	  -7827.90
 0.38851	   441	  -7846.77
 0.38942	   442	  -7865.64
 0.39031	   443	  -7884.50
 0.39119	   444	  -7903.37
 0.39207	   445	  -7922.24
 0.39294	   446	  -7941.11
 0.39381	   447	  -7959.98
 0.39471	   448	  -7978.84
 0.39560	   449	  -7997.71
 0.39654	   450	  -8016.58
 0.39742	   451	  -8035.45
 0.39830	   452	  -8054.32
 0.39918	   453	  -8073.18
 0.40005	   454	  -8092.05
 0.40093	   455	  -8110.92
 0.40180	   456	  -8129.79
 0.40268	   457	  -8148.66
 0.40355	   458	  -8167.52
 0.40446	   459	  -8186.39
 0.40535	   460	  -8205.26
 0.40626	   461	  -8224.13
 0.40715	   462	  -8243.00
 0.40804	   463	  -8261.86
 0.40895	   464	  -8280.73
 0.40985	   465	  -8299.60
 0.41072	   466	  -8318.47
 0.41163	   467	  -8337.34
 0.41250	   468	  -8356.20
 0.41338	   469	  -8375.07
 0.41431	   470	  -8393.94
 0.41519	   471	  -8412.81
 0.41610	   472	  -8431.68
 0.41697	   473	  -8450.54
 0.41784	   474	  -8469.41
 0.41873	   475	  -8488.28
 0.41959	   476	  -8507.15
 0.42047	   477	  -8526.01
 0.42133	   478	  -8544.88
 0.42221	   479	  -8563.75
 0.42308	   480	  -8582.62
 0.42394	   481	  -8601.49
 0.42488	   482	  -8620.35
 0.42580	   483	  -8639.22
 0.42671	   484	  -8658.09
 0.42759	   485	  -8676.96
 0.42846	   486	  -8695.83
 0.42934	   487	  -8714.69
 0.43022	   488	  -8733.56
 0.43109	   489	  -8752.43
 0.43196	   490	  -8771.30
 0.43284	   491	  -8790.17
 0.43371	   492	  -8809.03
 0.43458	   493	  -8827.90
 0.43556	   494	  -8846.77
 0.43648	   495	  -8865.64
 0.43737	   496	  -8884.51
 0.43825	   497	  -8903.37
 0.43912	   498	  -8922.24
 0.43999	   499	  -8941.11
 0.44086	   500	  -8959.98
 0.44176	   501	  -8978.85
 0.44253	   502	  -8997.71
 0.44328	   503	  -9016.58
 0.44401	   504	  -9035.45
 0.44520	   505	  -9054.32
 0.44631	   506	  -9073.19
 0.44719	   507	  -9092.05
 0.44797	   508	  -9110.92
 0.44888	   509	  -9129.79
 0.44992	   510	  -9148.66
 0.45079	   511	  -9167.53
 0.45179	   512	  -9186.39
 0.45263	   513	  -9205.26
 0.45335	   514	  -9224.13
 0.45409	   515	  -9243.00
 0.45482	   516	  -9261.87
 0.45561	   517	  -9280.73
 0.45642	   518	  -9299.60
 0.45732	   519	  -9318.47
 0.45821	   520	  -9337.34
 0.45919	   521	  -9356.21
 0.46014	   522	  -9375.07
 0.46104	   523	  -9393.94
 0.46192	   524	  -9412.81
 0.46281	   525	  -9431.68
 0.46368	   526	  -9450.54
 0.46455	   527	  -9469.41
 0.46547	   528	  -9488.28
 0.46639	   529	  -9507.15
 0.46735	   530	  -9526.02
 0.46826	   531	  -9544.88
 0.46914	   532	  -9563.75
 0.47003	   533	  -9582.62
 0.47091	   534	  -9601.49
 0.47189	   535	  -9620.36
 0.47281	   536	  -9639.22
 0.47370	   537	  -9658.09
 0.47457	   538	  -9676.96
 0.47549	   539	  -9695.83
 0.47639	   540	  -9714.70
 0.47730	   541	  -9733.56
 0.47822	   542	  -9752.43
 0.47911	   543	  -9771.30
 0.47997	   544	  -9790.17
 0.48084	   545	  -9809.04
 0.48172	   546	  -9827.90
 0.48260	   547	  -9846.77
 0.48348	   548	  -9865.64
 0.48435	   549	  -9884.51
 0.48533	   550	  -9903.38
 0.48630	   551	  -9922.24
 0.48718	   552	  -9941.11
 0.48809	   553	  -9959.98
 0.48898	   554	  -9978.85
 0.48984	   555	  -9997.72
 0.49061	   556	  -10016.58
 0.49135	   557	  -10035.45
 0.49210	   558	  -10054.32
 0.49283	   559	  -10073.19
 0.49357	   560	  -10092.06
 0.49429	   561	  -10110.92
 0.49503	   562	  -10129.79
 0.49577	   563	  -10148.66
 0.49650	   564	  -10167.53
 0.49726	   565	  -10186.40
 0.49799	   566	  -10205.26
 0.49889	   567	  -10224.13
 0.49972	   568	  -10243.00
 0.50049	   569	  -10261.87
 0.50128	   570	  -10280.74
 0.50203	   571	  -10299.60
 0.50277	   572	  -10318.47
 0.50352	   573	  -10337.34
 0.50429	   574	  -10356.21
 0.50508	   575	  -10375.08
 0.50585	   576	  -10393.94
 0.50659	   577	  -10412.81
 0.50748	   578	  -10431.68
 0.50840	   579	  -10450.55
 0.50932	   580	  -10469.41
 0.51021	   581	  -10488.28
 0.51110	   582	  -10507.15
 0.51198	   583	  -10526.02
 0.51287	   584	  -10544.89
 0.51374	   585	  -10563.75
 0.51462	   586	  -10582.62
 0.51541	   587	  -10601.49
 0.51621	   588	  -10620.36
 0.51697	   589	  -10639.23
 0.51772	   590	  -10658.09
 0.51846	   591	  -10676.96
 0.51919	   592	  -10695.83
 0.52002	   593	  -10714.70
 0.52079	   594	  -10733.57
 0.52155	   595	  -10752.43
 0.52228	   596	  -10771.30
 0.52302	   597	  -10790.17
 0.52376	   598	  -10809.04
 0.52449	   599	  -10827.91
 0.52540	   600	  -10846.77
 0.52633	   601	  -10865.64
 0.52722	   602	  -10884.51
 0.52809	   603	  -10903.38
 0.52895	   604	  -10922.25
 0.52986	   605	  -10941.11
 0.53079	   606	  -10959.98
 0.53168	   607	  -10978.85
 0.53255	   608	  -10997.72
 0.53343	   609	  -11016.59
 0.53431	   610	  -11035.45
 0.53519	   611	  -11054.32
 0.53595	   612	  -11073.19
 0.53669	   613	  -11092.06
 0.53745	   614	  -11110.93
 0.53820	   615	  -11129.79
 0.53893	   616	  -11148.66
 0.53966	   617	  -11167.53
 0.54053	   618	  -11186.40
 0.54142	   619	  -11205.27
 0.54231	   620	  -11224.13
 0.54318	   621	  -11243.00
 0.54406	   622	  -11261.87
 0.54494	   623	  -11280.74
 0.54585	   624	  -11299.61
 0.54676	   625	  -11318.47
 0.54764	   626	  -11337.34
 0.54840	   627	  -11356.21
 0.54915	   628	  -11375.08
 0.54988	   629	  -11393.95
 0.55060	   630	  -11412.81
 0.55150	   631	  -11431.68
 0.55237	   632	  -11450.55
 0.55324	   633	  -11469.42
 0.55410	   634	  -11488.28
 0.55485	   635	  -11507.15
 0.55564	   636	  -11526.02
 0.55640	   637	  -11544.89
 0.55714	   638	  -11563.76
 0.55787	   639	  -11582.62
 0.55861	   640	  -11601.49
 0.55934	   641	  -11620.36
 0.56007	   642	  -11639.23
 0.56081	   643	  -11658.10
 0.56162	   644	  -11676.96
 0.56239	   645	  -11695.83
 0.56314	   646	  -11714.70
 0.56388	   647	  -11733.57
 0.56472	   648	  -11752.44
 0.56557	   649	  -11771.30
 0.56635	   650	  -11790.17
 0.56709	   651	  -11809.04
 0.56783	   652	  -11827.91
 0.56857	   653	  -11846.78
 0.56931	   654	  -11865.64
 0.57003	   655	  -11884.51
 0.57077	   656	  -11903.38
 0.57150	   657	  -11922.25
 0.57227	   658	  -11941.12
 0.57304	   659	  -11959.98
 0.57379	   660	  -11978.85
 0.57465	   661	  -11997.72
 0.57558	   662	  -12016.59
 0.57650	   663	  -12035.46
 0.57738	   664	  -12054.32
 0.57868	   665	  -12073.19
 0.57961	   666	  -12092.06
 0.58044	   667	  -12110.93
 0.58123	   668	  -12129.80
 0.58200	   669	  -12148.66
 0.58289	   670	  -12167.53
 0.58382	   671	  -12186.40
 0.58463	   672	  -12205.27
 0.58559	   673	  -12224.14
 0.58655	   674	  -12243.00
 0.58749	   675	  -12261.87
 0.58858	   676	  -12280.74
 0.58950	   677	  -12299.61
 0.62840	   678	  -12318.48
 0.62969	   679	  -12337.34
 0.63085	   680	  -12356.21
 0.63319	   681	  -12375.08
 0.63452	   682	  -12393.95
 0.63587	   683	  -12412.82
 0.63720	   684	  -12431.68
 0.63840	   685	  -12450.55
 0.63963	   686	  -12469.42
 0.64229	   687	  -12488.29
 0.64354	   688	  -12507.15
 0.64458	   689	  -12526.02
 0.65255	   690	  -12544.89
 0.65352	   691	  -12563.76
 0.65470	   692	  -12582.63
 0.65569	   693	  -12601.49
 0.65667	   694	  -12620.36
 0.65780	   695	  -12639.23
 0.65895	   696	  -12658.10
 0.66445	   697	  -12676.97
 0.66586	   698	  -12695.83
 0.66733	   699	  -12714.70
 0.66852	   700	  -12733.57
 0.66959	   701	  -12752.44
 0.67037	   702	  -12771.31
 0.67111	   703	  -12790.17
 0.67184	   704	  -12809.04
 0.67259	   705	  -12827.91
 0.67332	   706	  -12846.78
 0.67407	   707	  -12865.65
 0.67480	   708	  -12884.51
 0.67563	   709	  -12903.38
 0.67642	   710	  -12922.25
 0.67716	   711	  -12941.12
 0.67793	   712	  -12959.99
 0.67866	   713	  -12978.85
 0.67940	   714	  -12997.72
 0.68017	   715	  -13016.59
 0.68091	   716	  -13035.46
 0.68166	   717	  -13054.33
 0.68240	   718	  -13073.19
 0.68313	   719	  -13092.06
 0.68386	   720	  -13110.93
 0.68461	   721	  -13129.80
 0.68540	   722	  -13148.67
 0.68630	   723	  -13167.53
 0.68720	   724	  -13186.40
 0.68802	   725	  -13205.27
 0.68877	   726	  -13224.14
 0.68951	   727	  -13243.01
 0.69026	   728	  -13261.87
 0.69102	   729	  -13280.74
 0.69177	   730	  -13299.61
 0.69251	   731	  -13318.48
 0.69325	   732	  -13337.35
 0.69398	   733	  -13356.21
 0.69472	   734	  -13375.08
 0.69547	   735	  -13393.95
 0.69622	   736	  -13412.82
 0.69716	   737	  -13431.69
 0.69806	   738	  -13450.55
 0.69894	   739	  -13469.42
 0.69983	   740	  -13488.29
 0.70070	   741	  -13507.16
 0.70160	   742	  -13526.02
 0.70248	   743	  -13544.89
 0.70336	   744	  -13563.76
 0.70424	   745	  -13582.63
 0.70500	   746	  -13601.50
 0.70575	   747	  -13620.36
 0.70656	   748	  -13639.23
 0.70733	   749	  -13658.10
 0.70807	   750	  -13676.97
 0.70881	   751	  -13695.84
 0.70954	   752	  -13714.70
 0.71029	   753	  -13733.57
 0.71104	   754	  -13752.44
 0.71179	   755	  -13771.31
 0.71252	   756	  -13790.18
 0.71325	   757	  -13809.04
 0.71397	   758	  -13827.91
 0.71470	   759	  -13846.78
 0.71543	   760	  -13865.65
 0.71617	   761	  -13884.52
 0.71689	   762	  -13903.38
 0.71773	   763	  -13922.25
 0.71861	   764	  -13941.12
 0.71948	   765	  -13959.99
 0.72036	   766	  -13978.86
 0.72125	   767	  -13997.72
 0.72212	   768	  -14016.59
 0.72299	   769	  -14035.46
 0.72385	   770	  -14054.33
 0.72473	   771	  -14073.20
 0.72552	   772	  -14092.06
 0.72630	   773	  -14110.93
 0.72704	   774	  -14129.80
 0.72776	   775	  -14148.67
 0.72851	   776	  -14167.54
 0.72926	   777	  -14186.40
 0.73003	   778	  -14205.27
 0.73077	   779	  -14224.14
 0.73152	   780	  -14243.01
 0.73226	   781	  -14261.88
 0.73302	   782	  -14280.74
 0.73378	   783	  -14299.61
 0.73453	   784	  -14318.48
 0.73527	   785	  -14337.35
 0.73602	   786	  -14356.22
 0.73676	   787	  -14375.08
 0.73768	   788	  -14393.95
 0.73863	   789	  -14412.82
 0.73953	   790	  -14431.69
 0.74028	   791	  -14450.55
 0.74104	   792	  -14469.42
 0.74180	   793	  -14488.29
 0.74253	   794	  -14507.16
 0.74328	   795	  -14526.03
 0.74404	   796	  -14544.89
 0.74491	   797	  -14563.76
 0.74576	   798	  -14582.63
 0.74655	   799	  -14601.50
 0.74729	   800	  -14620.37
 0.74803	   801	  -14639.23
 0.74890	   802	  -14658.10
 0.74977	   803	  -14676.97
 0.75065	   804	  -14695.84
 0.75152	   805	  -14714.71
 0.75240	   806	  -14733.57
 0.75327	   807	  -14752.44
 0.75415	   808	  -14771.31
 0.75502	   809	  -14790.18
 0.75580	   810	  -14809.05
 0.75657	   811	  -14827.91
 0.75732	   812	  -14846.78
 0.75806	   813	  -14865.65
 0.75879	   814	  -14884.52
 0.75969	   815	  -14903.39
 0.76057	   816	  -14922.25
 0.76145	   817	  -14941.12
 0.76234	   818	  -14959.99
 0.76321	   819	  -14978.86
 0.76408	   820	  -14997.73
 0.76495	   821	  -15016.59
 0.76590	   822	  -15035.46
 0.76677	   823	  -15054.33
 0.76765	   824	  -15073.20
 0.76852	   825	  -15092.07
 0.76942	   826	  -15110.93
 0.77026	   827	  -15129.80
 0.77103	   828	  -15148.67
 0.77178	   829	  -15167.54
 0.77251	   830	  -15186.41
 0.77342	   831	  -15205.27
 0.77424	   832	  -15224.14
 0.77501	   833	  -15243.01
 0.77587	   834	  -15261.88
 0.77676	   835	  -15280.75
 0.77765	   836	  -15299.61
 0.77852	   837	  -15318.48
 0.77939	   838	  -15337.35
 0.78029	   839	  -15356.22
 0.78120	   840	  -15375.09
 0.78211	   841	  -15393.95
 0.78300	   842	  -15412.82
 0.78377	   843	  -15431.69
 0.78452	   844	  -15450.56
 0.78541	   845	  -15469.42
 0.78621	   846	  -15488.29
 0.78695	   847	  -15507.16
 0.78769	   848	  -15526.03
 0.78841	   849	  -15544.90
 0.78915	   850	  -15563.76
 0.78992	   851	  -15582.63
 0.79068	   852	  -15601.50
 0.79142	   853	  -15620.37
 0.79215	   854	  -15639.24
 0.79294	   855	  -15658.10
 0.79402	   856	  -15676.97
 0.79498	   857	  -15695.84
 0.79600	   858	  -15714.71
 0.79689	   859	  -15733.58
 0.79775	   860	  -15752.44
 0.79864	   861	  -15771.31
 0.79952	   862	  -15790.18
 0.80043	   863	  -15809.05
 0.80122	   864	  -15827.92
 0.80200	   865	  -15846.78
 0.80289	   866	  -15865.65
 0.80371	   867	  -15884.52
 0.80446	   868	  -15903.39
 0.80530	   869	  -15922.26
 0.80624	   870	  -15941.12
 0.80712	   871	  -15959.99
 0.80799	   872	  -15978.86
 0.80888	   873	  -15997.73
 0.80975	   874	  -16016.60
 0.81065	   875	  -16035.46
 0.81153	   876	  -16054.33
 0.81241	   877	  -16073.20
 0.81329	   878	  -16092.07
 0.81417	   879	  -16110.94
 0.81505	   880	  -16129.80
